,TravelTime,HourFrame,Day,SchoolHoliday,Rain,WindSpeed,TimeFrame,JourneyPatternID,VehicleJourneyID,SSID
256,59,19,Tuesday,False,0.0,16.0,2012-11-06,90001,4453,12881289
257,55,18,Tuesday,False,0.0,14.0,2012-11-06,90001,4455,12881289
258,38,18,Tuesday,False,0.0,14.0,2012-11-06,90001,4457,12881289
259,82,17,Tuesday,False,0.0,14.0,2012-11-06,90001,4458,12881289
260,39,19,Tuesday,False,0.0,16.0,2012-11-06,90001,4461,12881289
261,41,22,Tuesday,False,0.0,16.0,2012-11-06,90001,4463,12881289
262,39,8,Tuesday,False,0.0,15.0,2012-11-06,90001,4465,12881289
263,43,11,Tuesday,False,0.0,17.5,2012-11-06,90001,4467,12881289
264,41,14,Tuesday,False,0.0,17.0,2012-11-06,90001,4469,12881289
265,60,18,Tuesday,False,0.0,14.0,2012-11-06,90001,4471,12881289
266,41,9,Wednesday,False,0.0,15.0,2012-11-07,90001,4337,12881289
267,39,9,Wednesday,False,0.0,15.0,2012-11-07,90001,4339,12881289
268,39,8,Wednesday,False,0.0,14.5,2012-11-07,90001,4341,12881289
269,63,11,Wednesday,False,0.0,15.5,2012-11-07,90001,4343,12881289
270,41,9,Wednesday,False,0.0,15.0,2012-11-07,90001,4346,12881289
271,78,9,Wednesday,False,0.0,15.0,2012-11-07,90001,4349,12881289
272,39,7,Wednesday,False,0.0,14.0,2012-11-07,90001,4351,12881289
273,20,10,Wednesday,False,0.0,16.5,2012-11-07,90001,4353,12881289
274,43,13,Wednesday,False,0.0,18.0,2012-11-07,90001,4355,12881289
275,59,16,Wednesday,False,0.0,16.5,2012-11-07,90001,4357,12881289
276,41,9,Wednesday,False,0.0,15.0,2012-11-07,90001,4360,12881289
277,19,10,Wednesday,False,0.0,16.5,2012-11-07,90001,4362,12881289
278,22,8,Wednesday,False,0.0,14.5,2012-11-07,90001,4364,12881289
279,19,11,Wednesday,False,0.0,15.5,2012-11-07,90001,4366,12881289
280,20,14,Wednesday,False,0.0,16.0,2012-11-07,90001,4368,12881289
281,61,17,Wednesday,False,0.0333251953125,18.0,2012-11-07,90001,4370,12881289
282,81,20,Wednesday,False,0.0,15.5,2012-11-07,90001,4372,12881289
283,19,7,Wednesday,False,0.0,14.0,2012-11-07,90001,4375,12881289
284,41,11,Wednesday,False,0.0,15.5,2012-11-07,90001,4377,12881289
285,41,14,Wednesday,False,0.0,16.0,2012-11-07,90001,4379,12881289
286,60,17,Wednesday,False,0.0333251953125,18.0,2012-11-07,90001,4381,12881289
287,21,20,Wednesday,False,0.0,15.5,2012-11-07,90001,4383,12881289
288,42,22,Wednesday,False,0.0,15.5,2012-11-07,90001,4385,12881289
289,41,10,Wednesday,False,0.0,16.5,2012-11-07,90001,4387,12881289
290,39,13,Wednesday,False,0.0,18.0,2012-11-07,90001,4389,12881289
291,21,7,Wednesday,False,0.0,14.0,2012-11-07,90001,4390,12881289
292,39,10,Wednesday,False,0.0,16.5,2012-11-07,90001,4392,12881289
293,41,13,Wednesday,False,0.0,18.0,2012-11-07,90001,4394,12881289
294,101,16,Wednesday,False,0.0,16.5,2012-11-07,90001,4396,12881289
295,61,19,Wednesday,False,0.066650390625,16.0,2012-11-07,90001,4398,12881289
296,21,22,Wednesday,False,0.0,15.5,2012-11-07,90001,4400,12881289
297,39,7,Wednesday,False,0.0,14.0,2012-11-07,90001,4402,12881289
298,16,10,Wednesday,False,0.0,16.5,2012-11-07,90001,4406,12881289
299,41,14,Wednesday,False,0.0,16.0,2012-11-07,90001,4408,12881289
300,59,16,Wednesday,False,0.0,16.5,2012-11-07,90001,4410,12881289
301,38,20,Wednesday,False,0.0,15.5,2012-11-07,90001,4412,12881289
302,40,22,Wednesday,False,0.0,15.5,2012-11-07,90001,4414,12881289
303,39,12,Wednesday,False,0.0,17.0,2012-11-07,90001,4416,12881289
304,60,15,Wednesday,False,0.0,15.0,2012-11-07,90001,4418,12881289
305,63,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,90001,4420,12881289
306,36,21,Wednesday,False,0.0,17.5,2012-11-07,90001,4422,12881289
307,37,12,Wednesday,False,0.0,17.0,2012-11-07,90001,4425,12881289
308,39,15,Wednesday,False,0.0,15.0,2012-11-07,90001,4427,12881289
