SSID,R-squared,MAPE,MdAPE,Row_Count,JPID_Count
70487159,0.0295292504571,22.8488932635,23.1502316347,2414,3
20352036,-0.602886305126,37.398063423,34.9964191931,11608,16
03852806,0.108389944274,54.2969289097,69.0431676221,328,1
37613762,-0.0369871348438,37.5527258099,52.3639093922,1774,6
75127371,0.0407057205579,49.9701378334,49.220364814,3794,3
14241425,-0.0725222184834,39.2587988198,37.4468409088,6147,4
41694170,0.134522099867,27.106582788,17.4471334586,2967,7
25442545,0.0512606019969,29.1650351018,31.5558710642,1646,2
48313044,0.251559041563,35.3789765081,41.9072769953,981,1
41564167,-0.0277354136229,77.6778398015,113.531771517,922,7
21857043,0.13922009734,22.2655636755,14.9136248717,8381,7
47256059,0.807039859108,30.2329327751,32.7683615819,35,1
25202521,0.0764763792961,35.7598877547,33.9210936859,1557,4
49583752,0.0352004057954,25.6052745723,23.9012207954,1518,4
47280437,0.31073475839,16.4693185333,10.0972222222,210,1
01500027,0.0879250755011,25.6695065921,25.2520435967,5678,2
09461131,0.226615070635,41.0270960475,42.6938742623,422,2
07944496,0.103924585007,23.7536325545,21.1370422757,2881,4
15140980,0.0618858200421,37.8613749019,36.5955342001,2149,3
31553156,-0.0282946254094,45.1067656542,46.316116023,2127,7
02280229,0.0436858263029,42.19537121,48.2783303195,1817,4
03540355,0.018117954568,30.0913594031,21.0351105938,2906,4
09433599,-0.520160081272,40.5328169177,43.1164147944,1035,3
31673168,0.0932836565233,34.4792097263,34.9600220568,718,1
41224123,0.0887555047921,38.5008792817,39.6077701235,535,2
03000497,0.471032170201,87.9331169539,180.304761905,347,7
09380940,0.0146643002837,20.5960966123,17.6792953755,2516,3
63186319,-0.0114742074811,26.8487375224,15.5856674654,2105,1
72923818,-0.0642029716341,48.3333220615,48.0696372421,1615,6
73975140,-0.0121575460984,34.7967265568,31.406545418,3477,1
45254526,0.266021939797,29.1692533477,10.2005119454,1463,2
17897199,0.750568778185,16.534284004,15.6111335216,47,1
00744371,-0.0671565558948,31.3382177236,29.2613636364,2915,2
23941090,-0.0924928404127,38.4654331464,34.7689172918,3151,1
14821494,0.104229685148,28.8641919111,23.2318645848,3944,2
18314326,0.0718765421905,83.3284785618,125.576953685,1061,3
21122114,-0.000848467340198,28.7982721752,26.2960184935,1531,2
06754415,0.0300582265276,32.9451030666,26.6605947602,9212,5
49124913,0.017258140862,36.1479045819,46.4599929616,4205,6
20422043,-1.27828801373,59.5201458959,86.7724867725,3747,11
20602062,0.961309506846,21.5667184992,19.8441247002,373,9
14472637,0.128300751827,21.7884051627,20.0124411268,562,8
16241625,0.0444476766894,34.69693328,30.4411443811,9783,12
45643444,0.261036958672,56.6898369937,48.9195402299,355,3
17741651,0.169139883544,23.1918649422,21.9174871074,565,1
41274128,0.0632771011038,57.7665684842,63.454788308,3660,11
02080209,0.147641029301,23.3801995211,20.7271947095,570,3
25182520,-0.0620223686456,36.0858055951,33.4184737281,1561,4
44131480,0.655413562275,11.5017642477,12.1696252465,47,3
71267124,0.181470490647,26.7269260117,19.6075855122,3013,7
14441445,-0.0277686993616,34.6931365873,34.6580246818,29180,32
39363938,0.0518715637153,26.2774365637,16.1387631976,1031,3
31047472,0.285641854799,30.6334383425,30.5748122473,944,1
12851286,0.091190584391,25.0460394359,22.2138182959,7176,7
09434503,0.0747279465294,30.8662452375,25.6067961165,598,1
10721074,0.321074827697,22.9356399427,16.5159943341,14659,10
18457166,-0.0216441315617,30.6789229944,26.1701927784,9116,11
72954198,0.935043885887,18.871616907,16.6970248937,193,2
14061407,0.0801851993205,39.3328881788,35.512261574,9969,10
72724956,0.257589075974,14.6883593364,13.9949306891,388,3
11701069,-0.0137134127772,41.0701889266,33.3793431528,16416,16
47982674,0.130746776128,26.046546213,25.8324378262,4116,2
46800090,-0.350269436949,54.2407849989,54.0028167677,8202,10
42994300,0.00370648952108,30.8780889514,19.1569821066,2148,4
23312101,-0.0709924530548,55.137197599,64.889327385,1929,2
27722768,0.229878913625,38.3718815122,42.9011976773,528,1
40524054,0.151914654724,37.0758058102,47.0040189989,695,3
47936068,0.767323851419,23.2422801568,24.7772727273,3223,8
14891490,-0.615400284895,72.5300498757,80.8860363181,2803,1
62296366,-0.0787287885178,37.1092429314,25.8056969059,2508,2
25426128,0.145041204412,16.9385209244,12.8109486849,833,2
13131055,0.110068486142,38.2118886461,34.1778202677,2390,9
19841985,-0.0807209458613,67.9059628041,90.9928376213,4943,16
16251626,0.0360814716582,31.2845201549,30.1525443481,12074,14
32693270,0.965503483986,11.6106642898,10.1694915254,25,1
13580326,-0.182098065466,54.8117559173,45.788336933,2156,2
45627386,0.176060200201,27.8441589647,23.5562762191,4123,2
36563653,0.867389146957,38.3367256687,47.033756899,2460,2
75055071,0.775247475141,14.501108098,12.5752314815,1328,3
39606156,0.223718549656,16.9965858875,16.9049621531,183,2
01310164,0.0804872343613,21.9379939982,26.0274621212,3089,1
43084253,0.192971766311,29.8446128488,27.7517564403,97,1
04530454,0.101352862367,34.3078329555,29.7839506173,1017,2
23912392,-0.172290502596,47.4113566292,52.3494812674,4474,2
17921793,0.0229036128239,57.7093071498,58.7150677038,1116,1
35403541,-0.0110909835541,21.2124357726,12.9625984252,1516,4
02454474,0.169084230033,32.5824940676,27.430850716,566,1
16031604,0.0508917322867,18.6501038081,7.8605068401,874,4
06880689,0.0373937259087,38.1846373292,61.1147976111,473,4
32703271,0.99528851244,0.72625698324,0.0,10,1
18411845,0.176860470666,16.3413070443,15.1489117984,743,3
33707168,-0.00247596766675,39.4161973282,39.1094734444,2686,2
62730136,0.0334337652367,38.9095799851,51.4081358963,2909,4
45970255,0.21894846188,22.3650341148,17.6757320066,567,1
07610762,0.0523119820912,38.5969897207,29.3579293579,8791,23
04650466,0.26709407765,36.6749445152,39.2960662526,1072,4
47050475,0.0293767738959,37.8447084578,45.6466545879,6072,8
25222524,0.0150362758025,24.9330881042,21.0626898555,2597,5
19391940,-0.081368792687,36.8246114695,38.5502689643,10750,9
07060567,0.74618420435,14.3246433045,11.7788461538,247,1
37493750,0.219452912752,77.9481960942,43.5430463576,1324,7
41424143,0.0698930075992,31.8043493765,21.1755055684,1269,3
70274538,0.128539450683,15.7203439286,14.0987152596,2555,2
25672568,-0.0972806379337,21.812700652,22.517975055,3349,2
16307347,-0.0910080185212,37.0844212604,35.0482093664,3457,1
30283029,0.234395385508,58.2911579788,39.8691309838,1665,2
06920694,1.0,0.0,0.0,6,1
25942595,0.0109124394731,25.0964949087,20.1637562348,2072,4
42714273,0.0329747985273,35.3467764593,46.1193866396,736,2
27202280,0.0780852045919,22.1221647672,10.2846103808,530,1
50823639,0.122584509453,39.9696276628,41.5517832647,1516,1
73654210,0.210913525273,9.59981139832,9.00735294118,205,2
41104111,0.271753851769,23.1941334838,22.037037037,153,5
18202468,0.154508478093,25.7661213362,20.8715240019,755,3
38493850,0.272376435272,24.2641648071,9.4358974359,479,6
15521553,0.290832065766,20.5471933495,19.014084507,273,2
41792993,0.0475659681626,24.9562309967,18.8505238714,3731,2
02170218,0.073497916274,37.3338002398,27.078920764,3882,3
72043738,0.958476929488,11.8521005697,16.1216596343,52,3
