SSID,R-squared,MAPE,MdAPE,Row_Count,JPID_Count
09380940,-0.0974049817473,19.6773180726,16.7451471037,2516,3
63186319,0.000627548161181,22.6697005071,10.0998101442,2105,1
72923818,0.0180881372177,35.9690392496,31.7332921837,1615,6
73975140,0.0657233974235,29.6544043187,24.7909278021,3477,1
45254526,-0.00160844446643,26.0682929352,7.95382228203,1463,2
17897199,-0.00995553889732,26.2327175324,16.4623776073,47,1
00744371,0.051968536124,27.7301785116,21.7643396468,2915,2
23941090,0.0266589016987,31.5097196547,31.0100339141,3151,1
14821494,0.041994827796,27.7383107867,24.4279685028,3944,2
18314326,-0.171974684223,65.9368393875,51.573983698,1061,3
21122114,0.0202078903253,24.803258014,19.829165405,1531,2
06754415,0.0103324870514,28.5710174283,29.3567117941,9212,5
49124913,-0.225503716783,33.5176662533,29.3563982883,4205,6
20422043,-0.207230617322,29.0811172793,11.0072164849,3747,11
20602062,-0.00353891013338,29.6970150762,19.4780665169,373,9
14472637,0.0387232261998,21.4414600802,19.222467389,562,8
16241625,0.0228758078096,33.0790106559,30.0267633624,9783,12
45643444,-0.041490423948,55.86806646,46.333757463,355,3
17741651,0.0208833144875,23.2150800783,22.8642943247,565,1
41274128,-0.0962717248495,40.7177941964,11.8690837543,3660,11
02080209,-0.0158568396151,13.4781759716,4.94024715937,570,3
25182520,0.0106234544786,28.9742392107,24.324789815,1561,4
44131480,0.00531581867724,16.6758053214,16.5158816497,47,3
71267124,0.147649856691,25.4965247972,20.9204783026,3013,7
14441445,0.0483310872993,31.9233145066,31.7363500528,29180,32
39363938,-0.0977402660177,23.4290830149,5.93007850128,1031,3
31047472,-1.48759871235e-05,28.8942170049,30.155948246,944,1
12851286,0.0451079366246,23.4676383795,19.8611981225,7176,7
09434503,-0.0753842202738,19.0826902885,5.69953848601,598,1
10721074,0.0491071685822,24.2603323065,16.3675769083,14659,10
18457166,-0.00279531057092,26.105114748,16.1315975612,9116,11
72954198,-0.0288699296698,25.3335010699,8.38327298064,193,2
14061407,0.0591667222663,38.4443019079,34.2483457677,9969,10
72724956,0.00687927850724,15.1588748043,14.2976283181,388,3
11701069,0.0284014044219,34.8154848234,30.3533846276,16416,16
47982674,0.0199932698769,26.2047661497,23.9129126345,4116,2
46800090,-0.00394640962895,39.9908476343,47.7645349032,8202,10
42994300,-0.0777168018293,27.6580347068,7.96477196211,2148,4
23312101,-0.0147177486755,48.7424428782,48.6019663734,1929,2
27722768,-0.00945929546702,38.5199161538,29.4217395025,528,1
40524054,-0.0624180301309,34.2865308893,38.2367381713,695,3
47936068,0.00303162150404,24.0016563701,26.7398789285,3223,8
14891490,-0.0673960184276,33.9058678428,21.0762335897,2803,1
62296366,-0.00312949558111,27.1060546668,7.54624534726,2508,2
25426128,-0.0278759821386,16.9343571094,18.6436417151,833,2
13131055,-0.000249741090003,34.7463188216,26.1315411553,2390,9
19841985,-0.0640123625517,42.953305402,29.2457934323,4943,16
16251626,0.0470495423336,30.0678990216,28.6441180971,12074,14
32693270,-0.00584481199453,37.0550040976,27.6560866204,25,1
13580326,-0.000738754751448,46.272516599,38.6967177252,2156,2
45627386,0.0421534332584,26.1042174046,19.8502604833,4123,2
36563653,-0.0198938105852,37.0143839531,18.2281685901,2460,2
75055071,-0.0102010740913,17.4745561806,14.6545389545,1328,3
39606156,-0.109533714728,16.9839423267,19.3944124441,183,2
01310164,0.0643376301695,21.4793129882,26.9295956938,3089,1
43084253,0.0122695157491,31.3397429681,30.334311744,97,1
04530454,-0.00473934798566,34.3546714743,28.0326401626,1017,2
23912392,-0.0430312464234,37.0901969242,30.0250271219,4474,2
17921793,-0.0352400200011,43.0259594387,47.0703357195,1116,1
35403541,0.0170408741789,19.0503837251,5.65798721013,1516,4
02454474,-0.0245659846451,29.2515249474,37.5588324505,566,1
16031604,0.00770303262837,17.355286798,4.00050619952,874,4
06880689,0.0751604915454,28.6312139101,28.29801904,473,4
32703271,-0.123349379758,12.5685305516,1.43005030538,10,1
18411845,0.0312956762338,16.7498676383,13.6954779967,743,3
33707168,-0.0412241071326,35.2723131113,32.9104242298,2686,2
62730136,-0.228836701052,31.901986282,15.4258498832,2909,4
45970255,0.0182643288624,23.0229180758,19.4655517851,567,1
07610762,-0.00596358117237,34.807214898,28.3312084859,8791,23
04650466,-0.182950410342,31.4316525729,11.25808094,1072,4
47050475,0.0472542173496,34.9244909222,43.5753233316,6072,8
25222524,-0.0207404191246,23.4403489721,18.9855945619,2597,5
19391940,-0.0282184990357,32.1434890013,31.7616252477,10750,9
07060567,0.00536413176619,16.5214290026,12.8285194385,247,1
37493750,-0.0466465521982,35.5885575795,8.0235669645,1324,7
41424143,0.0426846917692,30.3965348242,24.022133514,1269,3
70274538,0.0410122668232,15.3048699673,19.6506083386,2555,2
25672568,-0.0387518450664,20.5878493677,16.9253928362,3349,2
16307347,-0.0717196963362,27.432754143,15.305891691,3457,1
30283029,-0.01594592087,46.756090214,33.1999281742,1665,2
06920694,-0.13505349975,33.4384714014,2.31096223898,6,1
25942595,-0.0624875608111,23.0148860052,21.1253791019,2072,4
42714273,-0.342734379058,33.031360506,22.1872330943,736,2
27202280,-0.0134071741535,21.2165340373,5.139734506,530,1
50823639,-0.0376813606042,37.7425681542,33.2554519422,1516,1
73654210,0.0141572503775,9.39102027364,10.812830809,205,2
41104111,-0.0586263733951,16.2318416651,6.25740188778,153,5
18202468,0.0932427715036,23.9679737218,16.6995703641,755,3
38493850,0.0218211093197,24.3893347863,6.31448889621,479,6
15521553,0.0836307396601,19.8618344287,12.8038058793,273,2
41792993,0.00168218868493,22.1617480845,26.6520954804,3731,2
02170218,0.00817010574804,35.4237976702,26.6470441735,3882,3
72043738,-0.0800301647856,51.8087455201,44.5683549154,52,3
02810006,0.00148139557943,28.1323683362,24.0939380327,2663,1
01960197,0.0103295199269,35.0065794126,39.6191456229,10564,8
61107020,0.00425553804495,19.1192025473,22.9662415178,2821,1
45211283,0.0109522178058,30.3428800729,25.0459501688,1460,4
30032522,0.0252879035173,20.5283620538,17.862307391,1733,1
07652007,0.0119346252806,21.7989376526,22.4402257236,312,2
17471748,-0.0356560603539,32.221990474,14.285662314,3305,2
31063107,-0.123696395201,33.3677352916,16.958262797,660,1
42514252,0.0109794802542,24.2059120863,6.66714987823,776,3
28337375,-0.0817935267872,33.4619234807,36.6777838607,700,1
34353453,-0.000238712084202,18.2504171894,5.35316322092,875,2
06690670,0.032597939486,36.1426756521,32.1582417537,14759,14
11961197,0.0221280166838,32.6600646219,39.5399182199,14144,14
05570558,0.0386989480499,42.6063919284,42.8743875509,993,5
08240825,0.026564328766,25.2353653047,7.50823739659,2521,2
28952896,0.0272426061342,27.1267912928,12.6806122898,1553,3
15941596,0.0116893336258,23.404448231,29.4817401189,422,4
70164619,-0.00342155915175,17.2840148567,12.8662088811,1456,2
09470948,-0.241541301405,26.3023812485,9.5196980109,2588,5
08050806,-0.0177281093443,25.1474145333,5.34400417028,5054,3
28822883,-0.264961672085,30.9683672303,13.2677125889,1421,4
21662167,0.0425696674813,25.7912023861,27.6842653215,844,4
37253726,-0.0554473277473,20.9395556426,8.73031590793,1033,2
09120913,0.0239550342219,28.0633426165,30.3264507344,896,1
50715072,0.0209614131121,20.2630224304,4.63560515315,2593,4
18141852,0.0279038426556,23.2777727669,19.1425090617,1950,3
30343036,0.0436252755822,21.3644103632,19.3635011014,2492,6
13101311,0.0355299602976,33.3462054678,31.7541218118,2127,9
17151477,0.0544156952498,29.520863581,26.0735867013,9258,6
72887286,-0.0670098045439,74.5129850707,6.83078522573,250,1
05460910,0.0188103917063,36.1036676473,25.5438698884,874,1
47503006,0.0104162805725,23.8492875657,7.21101750522,1017,1
13351336,0.00883233759583,35.876231971,34.6634989195,4551,6
00710072,-0.0298146055158,27.1721243446,9.11066002881,2537,2
05260527,0.0247572952813,24.8639222427,19.3931345933,5379,9
00270028,0.00797595729072,30.3755385754,21.9456245844,8606,11
37933794,0.00486625936427,30.1187509229,15.9200272768,1214,6
71937049,0.00914308691334,24.4425082641,20.614762781,512,7
08090810,-0.0224833961116,34.1239399778,32.607822182,4766,2
25324877,0.034819593456,23.6903095462,23.1797563898,2764,2
05720573,-0.275278034619,31.5196920612,14.1665231904,1747,3
38373840,0.0145798530026,23.7450621719,20.2159992097,78,3
30503051,-0.0430063830679,29.0371706115,36.2323544485,1232,6
03191443,-0.0358764678745,28.0642268491,19.8112282676,3106,4
45211935,0.0431973010769,26.0782182687,19.4010784162,7225,9
71343867,-0.203991829864,22.4133971647,6.87079860562,221,2
